"No_","Funding Programme","LA","Scheme/Project Name","No_ of Units","Approved Housing Body","Stage 1 Capital Appraisal","Stage 2 Pre Planning","Stage 3 Pre Tender design","Stage 4 Tender Report or Final Turnkey/CALF approval","On Site","Completed"
577,"SHIP CONSTRUCTION","Galway County","Cnoc na Carraige, Roundstone, Co. Galway",14,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
578,"SHIP CONSTRUCTION","Galway County","Claremount, Oughterard",13,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
579,"SHIP CONSTRUCTION","Galway County","Hospital Road, Clifden",26,"*N/A","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
580,"SHIP CONSTRUCTION","Galway County","Bridge Court, Ahascragh, Ballinasloe",17,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
581,"SHIP CONSTRUCTION","Galway County","Caisle�n Raithl�n, Ardrahan",12,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
582,"SHIP CONSTRUCTION","Galway County","Barrack Street, Loughrea",5,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
583,"SHIP CONSTRUCTION","Galway County","Gilmartin Road, Tuam. Phase 2",14,"*N/A","","","","","Q4-2017",""
584,"SHIP CONSTRUCTION","Galway County","Cartron, Kinvarra",6,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
585,"SHIP CONSTRUCTION","Galway County","Gort U� Lochlainn, Moycullen",30,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
586,"SHIP CONSTRUCTION","Galway County","Gilmartin Road, Tuam. Phase 1",16,"*N/A","","","","","","Q4-2018"
587,"SHIP CONSTRUCTION","Galway County","T�r an Bhu�, TUam, Co. Galway",40,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
588,"SHIP CONSTRUCTION","Galway County","Gilmartin Road, Tuam, Phase 3",31,"*N/A","","","","","Q4-2017",""
589,"SHIP CONSTRUCTION TURNKEY","Galway County","Lorro gate, Prospect, Athenry",14,"*N/A","","","","","","Q4-2017"
590,"SHIP CONSTRUCTION TURNKEY","Galway County","Arvough, Kinvara",6,"*N/A","","","","","","Q4-2017"
591,"SHIP CONSTRUCTION TURNKEY","Galway County","Castlecourt, Abbey Street, Portumna",10,"*N/A","","","","","","Q4-2017"
592,"SHIP CONSTRUCTION TURNKEY","Galway County","Ashthorn Avenue, Headford",10,"*N/A","","","","","","Q4-2018"
593,"SHIP CONSTRUCTION TURNKEY","Galway County","Cuirt na hAbhann, Claregalway ",8,"*N/A","","","","","","Q4-2018"
594,"SHIP CONSTRUCTION TURNKEY","Galway County","Tullahill, Loghrea - Phase 1",48,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
595,"SHIP CONSTRUCTION TURNKEY","Galway County","Tullahill, Loghrea - Phase 2",13,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
596,"SHIP CONSTRUCTION TURNKEY","Galway County","An Fuaran Estate, Oranmore",4,"*N/A","","","","","Q2-2019",""
597,"CALF Turnkey","Galway County","Cnoc na Si, Portumna, Co Galway (Phase 1)",10,"Co-operative Housing Ireland","","","","","","Q2-2018"
598,"CALF Turnkey","Galway County","Dunloe Street, Ballinasloe, Co. Galway (Phase 1)",9,"Co-operative Housing Ireland","","","","","Q3-2018",""
599,"CALF Turnkey","Galway County","Sliabh Carran, Gort, Co Galway  (Phase 1)",9,"T�ath Housing Association Ltd","","","","Q1-2019","",""
600,"CALF Construction","Galway County","Spiddal Cottages, Co Galway (Phase 1)",23,"Cluid Housing","","","","","","Q3-2017"
601,"CAS CONSTRUCTION","Kerry","Armagh House, Killarney",6,"Cluid Housing Association","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
602,"CAS CONSTRUCTION","Kerry","22 College Road, Castleisland",4,"Kerry Emigrant Support Housing Association Ltd","","","","","","Q4-2018"
603,"CAS CONSTRUCTION","Kerry","Chamfers Place",18,"Cluid Housing Association","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
604,"CAS CONSTRUCTION","Kerry","The Parsonage, Caherciveen",5,"Caherciveen Social Services (Housing) Ltd","","","","","","Q4-2018"
605,"CAS CONSTRUCTION","Kerry","Hawley Park Apartments, St Martins Park, Mitchels Rd, Tralee",15,"Kingdom Voluntary Housing Association","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
606,"CAS CONSTRUCTION","Kerry","The Presentation Convent, Rathmore",4,"Social Action Group Rathmore","","","","","Q4-2018",""
607,"REGENERATION","Kerry","Croilar Na Mistaelach, Tralee",11,"*N/A","","","","","","Q4-2018"
608,"REGENERATION","Kerry","Urban Terrace, Tralee",2,"*N/A","","","","","","Q4-2016"
609,"REGENERATION","Kerry","Clonmore Road, Tralee",3,"*N/A","","","","","","Q4-2016"
610,"REGENERATION","Kerry","St Martin's Park, Tralee",4,"*N/A","","","","","","Q4-2018"
611,"REGENERATION","Kerry","Dingle Road, Tralee",1,"*N/A","","","","","","Q2-2018"
612,"SHIP CONSTRUCTION","Kerry","Cois Gallain, Killorglin",14,"*N/A","","","","","Q1-2019",""
613,"SHIP CONSTRUCTION","Kerry","Rathmore/Barraduff",20,"*N/A","","","Stage 3 approved Q2-2019, the scheme is now approved to proceed to tender.","","",""
614,"SHIP CONSTRUCTION","Kerry","Ardbhearna, Kenmare",22,"*N/A","","","","","","Q4-2018"
615,"SHIP CONSTRUCTION","Kerry","Bill Kinnerk Road, Tralee",4,"*N/A","","","","","","Q1-2018"
616,"SHIP CONSTRUCTION","Kerry","Cuirt Eaglaise, Milltown",8,"*N/A","","","","","Q4-2018",""
617,"SHIP CONSTRUCTION","Kerry","Killeen, Tralee",21,"*N/A","","","","","Q2-2018",""
618,"SHIP CONSTRUCTION","Kerry","Lixnaw",4,"*N/A","","","","","","Q4-2017"
619,"SHIP CONSTRUCTION","Kerry","The Park, Killarney",20,"*N/A","","","","","","Q1-2018"
620,"SHIP CONSTRUCTION","Kerry","Courthouse Lawn, Listowel",7,"*N/A","","","","","Q4-2018",""
621,"SHIP CONSTRUCTION","Kerry","Dreenagh, Ballyheigue (SRD)",1,"*N/A","","","","","","Q1-2017"
622,"SHIP CONSTRUCTION","Kerry","Glenach, Ballybunion",20,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
623,"SHIP CONSTRUCTION","Kerry","Callinafercy, Milltown",1,"*N/A","","","","","","Q4-2018"
624,"SHIP CONSTRUCTION","Kerry","Cahernaboshina, Ventry",1,"*N/A","","","","","","Q4-2018"
625,"SHIP CONSTRUCTION","Kerry","An Carrigin, Tralee",28,"*N/A","","","","","Q2-2019",""
626,"SHIP CONSTRUCTION","Kerry","Pinewood Estate, Killarney",1,"*N/A","","","","","","Q4-2018"
627,"SHIP CONSTRUCTION","Kerry","Drom West, Glenbeigh",1,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
628,"SHIP CONSTRUCTION","Kerry","Meanus, Killorglin",1,"*N/A","","","","","Q3-2018",""
629,"SHIP CONSTRUCTION","Kerry","Tullig Beg, Killorglin",1,"*N/A","","","","","Q3-2018",""
630,"SHIP CONSTRUCTION","Kerry","Owngarry, Killorglin",1,"*N/A","","","","","Q1-2019",""
631,"SHIP CONSTRUCTION","Kerry","Lohercannon, Tralee",61,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
632,"SHIP CONSTRUCTION","Kerry","BallinaKilly Lower, Glenbeigh",1,"*N/A","","","Stage 3 approved Q3-2017, the scheme is now approved to proceed to tender.","","",""
633,"SHIP CONSTRUCTION","Kerry","Ashgrove, Listowel",1,"*N/A","","","","","","Q3-2017"
634,"SHIP CONSTRUCTION","Kerry","Cullenagh Upper, Beaufort",1,"*N/A","","","Stage 3 approved Q4-2017, the scheme is now approved to proceed to tender.","","",""
635,"SHIP CONSTRUCTION","Kerry","Farranwilliam, Ardfert",22,"*N/A","","","Stage 3 approved Q2-2019, the scheme is now approved to proceed to tender.","","",""
636,"SHIP CONSTRUCTION","Kerry","Rahoonane, Tralee",8,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
637,"SHIP CONSTRUCTION","Kerry","Ballyrickard, Tralee",20,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
638,"SHIP CONSTRUCTION","Kerry","Crogorts, Tralee",30,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
639,"SHIP CONSTRUCTION","Kerry","Rock Rd., Killarney",10,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
640,"SHIP CONSTRUCTION","Kerry","Gortamullin, Kenmare (Phase4)",14,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
641,"SHIP CONSTRUCTION","Kerry","Baile an Gharra�, Lixnaw (PHASE 2)",12,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
642,"SHIP CONSTRUCTION","Kerry","Rathass, Tralee",6,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
643,"SHIP CONSTRUCTION","Kerry","Woodview Place, Tarbert",20,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
644,"SHIP CONSTRUCTION","Kerry","Pinewood Estate, Killarney",6,"*N/A","","","","","Q1-2019",""
645,"SHIP CONSTRUCTION TURNKEY","Kerry","Ard Na Si, Lispole, Phase 1",2,"*N/A","","","","","","Q1-2018"
646,"SHIP CONSTRUCTION TURNKEY","Kerry","1-4 Steeple Meadow View, Milltown",4,"*N/A","","","","","","Q4-2017"
647,"SHIP CONSTRUCTION TURNKEY","Kerry","Meadow Park, Milltown",9,"*N/A","","","","","","Q2-2018"
648,"SHIP CONSTRUCTION TURNKEY","Kerry","Ard Na Si, Lispole, Phase 2",5,"*N/A","","","","","","Q3-2018"
649,"SHIP CONSTRUCTION TURNKEY","Kerry","Ardmoniel Heights, Killorglin - Phase 1",3,"*N/A","","","","","","Q4-2018"
650,"SHIP CONSTRUCTION TURNKEY","Kerry","47 Woodview, Cahirdown, Listowel",1,"*N/A","","","","","","Q2-2018"
651,"SHIP CONSTRUCTION TURNKEY","Kerry","Ard Na Si, Lispole, Phase 3",3,"*N/A","","","","","","Q4-2018"
652,"SHIP CONSTRUCTION TURNKEY","Kerry","Ardmoniel Heights, Killorglin - Phase 2",1,"*N/A","","","","","","Q2-2019"
653,"CALF Turnkey","Kerry","Cathair Lakes Farrantoreen Road, Killorglin, Co Kerry (Phase 1)",5,"Cluid Housing","","","","","","Q2-2016"
654,"CALF Turnkey","Kerry","Deerpark Avenue, Tralee, Co. Kerry (Phase 1)",4,"Co-operative Housing Ireland","","","","","Q1-2019",""
655,"CALF Turnkey","Kerry","Derreen, Killarney, Co Kerry  (Phase 1)*",61,"Cluid Housing","","","","","Q4-2018",""
656,"CALF Turnkey","Kerry","Doon Road, Lisloose, Tralee, Co. Kerry (Phase 1)*",14,"Co-operative Housing Ireland","","","","","Q4-2018",""
657,"CALF Turnkey","Kerry"," Dun Ard, Doon Road, Ballybunnion, Co Kerry (Phase 1)",14,"Respond","","","","","","Q4-2018"
658,"CALF Turnkey","Kerry"," Dun Ard, Doon Road, Ballybunnion, Co Kerry (Phase 2)",2,"Respond","","","","","Q3-2018",""
659,"CALF Turnkey","Kerry"," Dun Ard, Doon Road, Ballybunnion, Co Kerry (Phase 3)",6,"Respond","","","","","Q3-2018",""
660,"CALF Turnkey","Kerry","Fortfield, Tralee, Co. Kerry (Phase 1)*",15,"Cluid Housing","","","","","Q4-2018",""
661,"CALF Turnkey","Kerry","Killeen, Abbeydorney Road, Tralee, Co. Kerry (Phase 1)*",17,"Cluid Housing","","","","","Q1-2019",""
662,"CALF Turnkey","Kerry","The Grove, Dingle, Co. Kerry (Phase 1)*",20,"Cluid Housing","","","","","Q1-2019",""
663,"CAS CONSTRUCTION","Kildare","Craddockstown, Naas",3,"KARE Promoting Inclusion for People with Intellectual Disabilities","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
664,"CAS CONSTRUCTION","Kildare","Main St., Kilcullen",4,"Camphill Communities of Ireland","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
665,"CAS CONSTRUCTION","Kildare","El Kantara, Newbridge",2,"KARE Promoting Inclusion for People with Intellectual Disabilities","Stage 1 approved Q1-2016, outline design and costs being prepared.","","","","",""
666,"CAS CONSTRUCTION","Kildare","Mansfield Grove, Athy",4,"KARE Promoting Inclusion for People with Intellectual Disabilities","","","","","Q1-2019",""
667,"CAS CONSTRUCTION","Kildare","Jigginstown House, Naas",12,"Homeless Care Ltd","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
668,"SHIP CONSTRUCTION","Kildare","Hillview Terrace, Narraghmore",4,"*N/A","Stage 1 approved Q1-2017, outline design and costs being prepared.","","","","",""
669,"SHIP CONSTRUCTION","Kildare","Athgarvan Village",18,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
670,"SHIP CONSTRUCTION","Kildare","Rathasker Road, Naas",48,"*N/A","Stage 1 approved Q1-2016, outline design and costs being prepared.","","","","",""
671,"SHIP CONSTRUCTION","Kildare","Dunmurry Rise, Bishopsland",32,"*N/A","","","","","Q1-2018",""
672,"SHIP CONSTRUCTION","Kildare","Anne Street, Prosperous",12,"*N/A","","","","","Q1-2019",""
673,"SHIP CONSTRUCTION","Kildare","Beechgrove, Rathangan",18,"*N/A","","","","","Q4-2018",""
674,"SHIP CONSTRUCTION","Kildare","Kilcock (Phase 2.1)",6,"*N/A","","","","","","Q4-2017"
675,"SHIP CONSTRUCTION","Kildare","Athgarvan Road, Newbridge",13,"*N/A","","","","","","Q3-2018"
676,"SHIP CONSTRUCTION","Kildare","Newtown, Leixlip",4,"*N/A","Stage 1 approved Q3-2017, outline design and costs being prepared.","","","","",""
677,"SHIP CONSTRUCTION","Kildare","Coill Dubh",10,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
678,"SHIP CONSTRUCTION","Kildare","Ardclough Road, Celbridge",36,"*N/A","Stage 1 approved Q4-2017, outline design and costs being prepared.","","","","",""
679,"SHIP CONSTRUCTION","Kildare","Kilcock (Phase 2.2)",13,"*N/A","","","","","","Q1-2018"
680,"SHIP CONSTRUCTION","Kildare","Skenagun, Castledermot",2,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
681,"SHIP CONSTRUCTION RAPID","Kildare","Old Greenfield Road, Maynooth",47,"*N/A","Stage 1 approved Q4-2017, outline design and costs being prepared.","","","","",""
682,"SHIP CONSTRUCTION TURNKEY","Kildare","Bodkin Place, Kilmeague",16,"*N/A","","","","","","Q4-2017"
683,"SHIP CONSTRUCTION TURNKEY","Kildare","Drogheda Street (Cassidy's Court), Monasterevin",6,"*N/A","","","","","","Q4-2017"
684,"SHIP CONSTRUCTION TURNKEY","Kildare","Oaktree, Tully Road, Kildare Town",8,"*N/A","","","","","","Q3-2018"
685,"SHIP CONSTRUCTION TURNKEY","Kildare","Moore Abbey Court, Monasterevin",2,"*N/A","","","","","","Q1-2018"
686,"SHIP CONSTRUCTION TURNKEY","Kildare","Drogheda Street (Cassidy's Court), Monasterevin",7,"*N/A","","","","","","Q1-2018"
687,"SHIP CONSTRUCTION TURNKEY","Kildare","Moss Brook, Prosperous",2,"*N/A","","","","","","Q1-2018"
688,"SHIP CONSTRUCTION TURNKEY","Kildare","Hawthorn Manor, Brockagh, Coill Dubh",2,"*N/A","","","","","","Q4-2018"
689,"SHIP CONSTRUCTION TURNKEY","Kildare","Whitethorn Park, Allenwood",2,"*N/A","","","","","","Q3-2018"
690,"SHIP CONSTRUCTION TURNKEY","Kildare","The Pike, Castledermot",6,"*N/A","","","","","","Q4-2018"
691,"SHIP CONSTRUCTION TURNKEY","Kildare","Grove Lane, Robertstown",3,"*N/A","","","","","Q1-2017",""
692,"SHIP CONSTRUCTION TURNKEY","Kildare","Brookes Mill, Prosperous",5,"*N/A","","","","","","Q4-2018"
693,"SHIP CONSTRUCTION TURNKEY","Kildare","The Green, Elsmore Naas",5,"*N/A","","","","","","Q4-2018"
694,"SHIP CONSTRUCTION TURNKEY","Kildare","Oakwood Park, Derrinturn (Phase 1.1)",10,"*N/A","","","","","","Q1-2019"
695,"SHIP CONSTRUCTION TURNKEY","Kildare","Oakwood Park, Derrinturn (Phase 2)",19,"*N/A","","","","","Q4-2018",""
696,"SHIP CONSTRUCTION TURNKEY","Kildare","Beech Park Wood, Leixlip",4,"*N/A","","","","","Q1-2019",""
697,"SHIP CONSTRUCTION TURNKEY","Kildare","Oaktree, Tully Road, Kildare Town - Ph1",18,"*N/A","","","","","","Q2-2019"
698,"SHIP CONSTRUCTION TURNKEY","Kildare","Oakwood Park, Derrinturn (Phase 1.2)",10,"*N/A","","","","","Q1-2018",""
699,"SHIP CONSTRUCTION TURNKEY","Kildare","Oaktree, Tully Road, Kildare Town - Ph2",20,"*N/A","","","","","Q1-2019",""
700,"SHIP CONSTRUCTION TURNKEY","Kildare","Cluain Dara, Derrinturn, Kildare",1,"*N/A","","","","","","Q2-2019"
701,"CALF Turnkey","Kildare","Bellingsfield, Naas, Kildare (Phase 1)*",10,"Respond","","","","","","Q4-2018"
702,"CALF Turnkey","Kildare","Carton Grove, Maynooth, Co. Kildare (Phase 1)*",5,"Clanmil Housing Association Ireland","","","","","","Q4-2018"
703,"CALF Turnkey","Kildare","Castle Farm, Naas, Co. Kildare (Phase 1)*",8,"T�ath Housing Association Ltd","","","","","","Q2-2019"
704,"CALF Construction","Kildare","Castlefen, Castlesize, Sallins, Co. Kildare (Phase 1)",29,"T�ath Housing Association Ltd","","","","Q3-2018","",""
705,"CALF Turnkey","Kildare","Cathedral Apartments, Firecastle Lane, Kildare Town, Co. Kildare (Phase 1)*",17,"Cill Dara Housing Association","","","","","Q1-2018",""
706,"CALF Turnkey","Kildare","Elsmore, Jigginstown, Nass, Co. Kildare (Phase 1)*",8,"T�ath Housing Association Ltd","","","","","","Q4-2018"
707,"CALF Turnkey","Kildare","Elsmore, Jigginstown, Nass, Co. Kildare (Phase 2)*",3,"T�ath Housing Association Ltd","","","","","Q4-2017",""
708,"CALF Turnkey","Kildare","Fenton Green, Kilcock, Co Kildare  (Phase 1)",18,"T�ath Housing Association Ltd","","","","","","Q1-2019"
709,"CALF Turnkey","Kildare","Fenton Green, Kilcock, Co Kildare  (Phase 2)",6,"T�ath Housing Association Ltd","","","","","","Q1-2019"
710,"CALF Turnkey","Kildare","Fenton Green, Kilcock, Co Kildare  (Phase 3)",6,"T�ath Housing Association Ltd","","","","","","Q1-2019"
711,"CALF Turnkey","Kildare","Fenton Green, Kilcock, Co Kildare  (Phase 4)",6,"T�ath Housing Association Ltd","","","","","","Q2-2019"
712,"CALF Turnkey","Kildare","Fenton Green, Kilcock, Co Kildare  (Phase 5)",4,"T�ath Housing Association Ltd","","","","","","Q2-2019"
713,"CALF Turnkey","Kildare","Fenton Green, Kilcock, Co Kildare  (Phase 6)",5,"T�ath Housing Association Ltd","","","","","Q2-2018",""
714,"CALF Turnkey","Kildare","Fenton Green, Kilcock, Co Kildare  (Phase 7)*",18,"T�ath Housing Association Ltd","","","","","Q2-2018",""
715,"CALF Construction","Kildare","Flinters Field (Phase 2), Athy, Co. Kildare (Phase 1)",35,"Respond","","","","Q2-2019","",""
716,"CALF Turnkey","Kildare","Hawthorn Manor, Brockagh, Coill Dubh, Co. Kildare (Phase 1)*",5,"Oaklee Housing","","","","","Q4-2018",""
717,"CALF Turnkey","Kildare","Millfield Manor, Newbridge, Co. Kildare (Phase 1)*",19,"Cluid Housing","","","","","","Q3-2018"
718,"CALF Turnkey","Kildare","Morristown, Newbridge, Co Kildare (Phase 1)",14,"Cluid Housing","","","","","","Q1-2018"
719,"CALF Turnkey","Kildare","Morristown, Newbridge, Co. Kildare (Phase 1)*",4,"Cluid Housing","","","","","","Q2-2018"
720,"CALF Turnkey","Kildare","Oaktree, Tully Road, Kildare Town (Phase 1)*",10,"T�ath Housing Association Ltd","","","","","","Q2-2018"
721,"CALF Turnkey","Kildare","Oaktree, Tully Road, Kildare Town (Phase 2)*",7,"T�ath Housing Association Ltd","","","","","","Q3-2018"
722,"CALF Turnkey","Kildare","Revised Rye Abbey, Kilcock, Co Kildare (apts)\n (Phase 1)",33,"Cluid Housing","","","","","","Q2-2017"
723,"CALF Turnkey","Kildare","Robertstown, Naas , Co.Kildare (Phase 1)",5,"Co-operative Housing Ireland","","","","","Q2-2018",""
724,"CALF Turnkey","Kildare","Roseberry Hill, Newbridge (Phase 1)",13,"T�ath Housing Association Ltd","","","","","","Q2-2017"
725,"CALF Turnkey","Kildare","Roseberry Hill, Newbridge (Phase 2)",16,"T�ath Housing Association Ltd","","","","","","Q4-2017"
726,"CALF Turnkey","Kildare","Roseberry Hill, Newbridge (Phase 3)",16,"T�ath Housing Association Ltd","","","","","","Q1-2018"
727,"CALF Turnkey","Kildare","Rye Abbey, Kilcock - revised (houses) (Phase 1)",4,"Cluid Housing","","","","","","Q2-2017"
728,"CALF Turnkey","Kildare","The Vestry, Glebelands, Athy, Co. Kildare (Phase 1)",50,"Respond","","","","","Q4-2018",""
729,"CALF Turnkey","Kildare","White Oaks, Rickardstown, Newbridge, Co. Kildare (Phase 1)*",14,"Cluid Housing","","","","","","Q4-2018"
730,"CALF Turnkey","Kildare","White Oaks, Rickardstown, Newbridge, Co. Kildare (Phase 2)",24,"Cluid Housing","","","","","","Q4-2018"
731,"CALF Turnkey","Kildare","White Oaks, Rickardstown, Newbridge, Co. Kildare (Phase 3)",20,"Cluid Housing","","","","","","Q1-2019"
732,"CALF Turnkey","Kildare","White Oaks, Rickardstown, Newbridge, Co. Kildare (Phase 4)",2,"Cluid Housing","","","","","Q1-2018",""
733,"PUBLIC PRIVATE PARTNERSHIP (Bundle 1)","Kildare","Craddockstown, Naas",74,"*N/A","","","","","Q1-2019",""
