"No_","Funding Programme","LA","Scheme/Project Name","No_ of Units","Approved Housing Body","Stage 1 Capital Appraisal","Stage 2 Pre Planning","Stage 3 Pre Tender design","Stage 4 Tender Report of Final Turnkey/CALF approval","On site","Completed"
1262,"SHIP CONSTRUCTION TURNKEY","Longford","Greville Court, Granard",14,"*N/A","","","","","Q3-2018",""
1263,"SHIP CONSTRUCTION TURNKEY","Longford","Knock, Lanesborough (Phase 2)",29,"*N/A","","","","","","Q4-2018"
1264,"SHIP CONSTRUCTION TURNKEY","Longford","Mill Race Park, Drumlish",12,"*N/A","","","","","Q1-2019",""
1265,"SHIP CONSTRUCTION TURNKEY","Longford","Carragh, Granard",22,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1266,"SHIP CONSTRUCTION TURNKEY","Longford","Church Street, Edgeworthstown",5,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1267,"CAS CONSTRUCTION","Louth","5 Slieveroe Cresent, Dundalk",1,"Cluid Housing Association","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
1268,"CAS CONSTRUCTION","Louth","Castletowncooley, Riverstown, Dundalk",1,"T�ath Housing Association Ltd","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
1269,"CAS CONSTRUCTION","Louth","Barrack Street, Dundalk",21,"Simon Community : Dundalk Simon","","Stage 2 approved Q3-2018, full design/tender being prepared.","","","",""
1270,"CAS CONSTRUCTION","Louth","Saltown, Dundalk",7,"North ? East Housing Association Ltd","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
1271,"CAS CONSTRUCTION","Louth","McArdle Green (Moneymore), Drogheda",1,"North ? East Housing Association Ltd","","","","","","Q4-2018"
1272,"CAS CONSTRUCTION","Louth","Tierney Street, Ardee",7,"Oaklee Housing Trust","","","Stage 3 approved Q1-2018, the scheme is now approved to proceed to tender.","","",""
1273,"CAS CONSTRUCTION","Louth","Tredagh View, Drogheda",1,"Respond","","","","","","Q1-2017"
1274,"CAS CONSTRUCTION","Louth","36 Strand Hill, Clogherhead",4,"St. John of God Housing Association Ltd","Stage 1 approved Q2-2017, outline design and costs being prepared.","","","","",""
1275,"CAS CONSTRUCTION","Louth","Coulter Park",6,"T�ath Housing Association Ltd","Stage 1 approved Q3-2017, outline design and costs being prepared.","","","","",""
1276,"CAS CONSTRUCTION","Louth","Four Winds, Mullacapple, Collon",1,"St. John of God Housing Association Ltd","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1277,"CAS CONSTRUCTION","Louth","St. John's Home, Peter's Hill, Drogheda, Co. Louth",4,"North ? East Housing Association Ltd","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1278,"REGENERATION","Louth","Cox's Demesne Phase 2a",14,"*N/A","","","","","","Q4-2016"
1279,"REGENERATION","Louth","Cox's Demesne Phase 2b",22,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1280,"SHIP CONSTRUCTION","Louth","55/57 Bothar Brugha, Drogheda",3,"*N/A","","","","","","Q4-2017"
1281,"CAS CONSTRUCTION","Mayo","Admiral Browne Road, Foxford (Phase 2)",4,"Society of Saint Vincent de Paul","","","","","","Q1-2018"
1282,"CAS CONSTRUCTION","Mayo","Killosheehan, Ballinrobe",6,"Society of Saint Vincent de Paul","","","","","","Q4-2018"
1283,"CAS CONSTRUCTION","Mayo","Admiral Browne Road, Foxford (Phase 1)",8,"Society of Saint Vincent de Paul","","","","","","Q3-2016"
1284,"CAS CONSTRUCTION","Mayo","Logmore, Belmullet",7,"Irish Wheelchair Association Ltd","","","","","","Q2-2017"
1285,"SHIP CONSTRUCTION","Mayo","Pound Road, Castlebar",6,"*N/A","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
1286,"SHIP CONSTRUCTION","Mayo","3 Infill Units @ The Boreen, Crossmolina, Co-Mayo",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1287,"SHIP CONSTRUCTION","Mayo","3 Infill Units @ Deel Court, Crossmolina, Co-Mayo",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1288,"SHIP CONSTRUCTION","Mayo","3 Infill Units @Knockroe, Moygownagh, Co-Mayo",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1289,"SHIP CONSTRUCTION TURNKEY","Mayo","Carrabeg, Newport Road, Castlebar",2,"*N/A","","","","","","Q4-2018"
1290,"SHIP CONSTRUCTION TURNKEY","Mayo","Cois Abhainn, Bonniconlon",2,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1291,"CAS CONSTRUCTION","Meath","Blackcastle, Slane Road, Navan",17,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1292,"SHIP CONSTRUCTION RAPID","Meath","Kilmainhamwood",4,"*N/A","","","","","Q1-2019",""
1293,"SHIP CONSTRUCTION RAPID","Meath","Cortown",10,"*N/A","","","","","Q1-2019",""
1294,"SHIP CONSTRUCTION RAPID","Meath","Oldcastle",16,"*N/A","","","","","Q1-2019",""
1295,"SHIP CONSTRUCTION","Meath","Proudstown Road, Navan",4,"*N/A","","","","","","Q4-2018"
1296,"SHIP CONSTRUCTION","Meath","The Belfry, Trim",3,"*N/A","","","","","Q1-2019",""
1297,"SHIP CONSTRUCTION TURNKEY","Meath","Cois Glaisin, Navan",24,"*N/A","","","","","","Q4-2018"
1298,"SHIP CONSTRUCTION TURNKEY","Meath","Clonmagadden, Navan",16,"*N/A","","","","","","Q4-2018"
1299,"CAS CONSTRUCTION","Monaghan","Drumillard, Castleblayney (Phase 2)",2,"Castleblayney Care Housing Association Ltd","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1300,"CAS CONSTRUCTION","Monaghan","Liseggerton, Clones",16,"Oaklee Housing Trust","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
1301,"CAS CONSTRUCTION","Monaghan","Convent Lands, Carrickmacross",7,"Respond","","","","","","Q2-2017"
1302,"SHIP CONSTRUCTION TURNKEY","Monaghan","Drumbear Wood, Monaghan Town",12,"*N/A","","","","","","Q4-2017"
1303,"SHIP CONSTRUCTION TURNKEY","Monaghan","Knockroe Glen, Monaghan Town (Phase 3)",6,"*N/A","","","","","","Q4-2017"
1304,"SHIP CONSTRUCTION TURNKEY","Monaghan","Knockroe Glen, Monaghan Town (Phase 2)",8,"*N/A","","","","","","Q2-2017"
1305,"SHIP CONSTRUCTION TURNKEY","Monaghan","Knockroe Glen, Monaghan Town (Phase 1)",8,"*N/A","","","","","","Q2-2017"
1306,"SHIP CONSTRUCTION TURNKEY","Monaghan","Killycard, Bree, Castleblaney",4,"*N/A","","","","","Q3-2018",""
1307,"SHIP CONSTRUCTION TURNKEY","Monaghan","The Meadows, Smithborough",5,"*N/A","","","","","","Q4-2017"
1308,"SHIP CONSTRUCTION TURNKEY","Monaghan","Maple Grove, Smithborough",11,"*N/A","","","","","","Q4-2018"
1309,"SHIP CONSTRUCTION TURNKEY","Monaghan","Rosevale, Bree, Castleblayney",26,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1310,"SHIP CONSTRUCTION TURNKEY","Monaghan","The Meadows, Smithborough",5,"*N/A","","","","","Q4-2018",""
1311,"CAS CONSTRUCTION","Offaly","Mountbolus",4,"Mid Offaly Housing Association Ltd","","","","","Q3-2018",""
1312,"CAS CONSTRUCTION","Offaly","Killane Court, Edenderry",2,"T�ath Housing Association Ltd","","","Stage 3 approved Q2-2018, the scheme is now approved to proceed to tender.","","",""
1313,"CAS CONSTRUCTION","Offaly","Scurragh, Birr",6,"Cluid Housing Association","","","","","Q1-2019",""
1314,"CAS CONSTRUCTION","Offaly","Clonminch, Tullamore",19,"Oaklee Housing Trust","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
1315,"CAS CONSTRUCTION","Offaly","Presentation Convent, Portarlington",32,"Sophia Housing Association Ltd","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1316,"SHIP CONSTRUCTION","Offaly","Church Street, Clara",3,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
1317,"SHIP CONSTRUCTION","Offaly","Beechgrove, Belmont",7,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
1318,"SHIP CONSTRUCTION TURNKEY","Offaly","McGregol, Birr",12,"*N/A","","","","","Q1-2019",""
1319,"SHIP CONSTRUCTION TURNKEY","Offaly","Mill Race, Ferbane",5,"*N/A","","","","","","Q4-2017"
1320,"SHIP CONSTRUCTION TURNKEY","Offaly","Cluain na Spideoga, Cloghan",6,"*N/A","","","","","Q2-2018",""
1321,"SHIP CONSTRUCTION TURNKEY","Offaly","Coolagarry, Walsh Island, ",4,"*N/A","","","","","Q1-2019",""
1322,"SHIP CONSTRUCTION TURNKEY","Offaly","Frankford, Kilcormac",12,"*N/A","","","","","","Q4-2018"
1323,"SHIP CONSTRUCTION TURNKEY","Roscommon","Monksland, Athlone",10,"*N/A","","","","","","Q3-2018"
1324,"SHIP CONSTRUCTION TURNKEY","Roscommon","Station Road, Termon, Boyle",10,"*N/A","","","","","","Q1-2019"
1325,"SHIP CONSTRUCTION TURNKEY","Roscommon","Lisroyne Court, Strokestown",10,"*N/A","","","","","Q3-2018",""
1326,"SHIP CONSTRUCTION TURNKEY","Roscommon","Warren Grove, Boyle",4,"*N/A","","","","","","Q4-2018"
1327,"CAS CONSTRUCTION","Sligo","Cuan Iosa, Ballymote",8,"Society of Saint Vincent de Paul","","","","","Q4-2018",""
1328,"SHIP CONSTRUCTION","Sligo","94 St Joseph's Terrace",1,"*N/A","","","","","Q4-2018",""
1329,"CAS CONSTRUCTION","South Dublin","Collinstown Grove, Clondalkin",4,"T�ath Housing Association Ltd","","","","","Q1-2019",""
1330,"CAS CONSTRUCTION","South Dublin","Old Nangor Road, Clondalkin",10,"Simon Community : Dublin Simon","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
1331,"SHIP CONSTRUCTION RAPID","South Dublin","Killininny Road, Firhouse (Old Mill, Old Bawn)",24,"*N/A","","","","","","Q4-2018"
1332,"SHIP CONSTRUCTION RAPID","South Dublin","St Cuthbert's, Clondalkin (Phase 1)",63,"*N/A","","","","","Q3-2018",""
1333,"SHIP CONSTRUCTION RAPID","South Dublin","St. Aidan's Brookfield, Tallaght (Phase 1)",47,"*N/A","","","","","","Q2-2018"
1334,"SHIP CONSTRUCTION RAPID","South Dublin","St. Aidan's Brookfield, Tallaght (Phase 2)",22,"*N/A","","","","","","Q3-2018"
1335,"SHIP CONSTRUCTION RAPID","South Dublin","St. Aidan's Brookfield, Tallaght (Sheehy Skeffington)",21,"*N/A","","","","","","Q4-2018"
1336,"SHIP CONSTRUCTION RAPID","South Dublin","Riversdale, Clondalkin, Dublin 22",44,"*N/A","","Stage 2 approved Q4-2018, full design/tender being prepared.","","","",""
1337,"SHIP CONSTRUCTION RAPID","South Dublin","Riverside Cottages, Templeogue",11,"*N/A","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
1338,"SHIP CONSTRUCTION TURNKEY","South Dublin","Ardsolus, Kingswood, Dublin 24",2,"*N/A","","","","","","Q4-2018"
1339,"SHIP CONSTRUCTION TURNKEY","South Dublin","White Pines, Stocking Avenue, Rathfarnham, Dublin 16",26,"*N/A","","","","","","Q4-2018"
1340,"CAS CONSTRUCTION","Tipperary","Ballinagrana, Carrick on Suir",3,"Camphill Communities of Ireland","Stage 1 approved Q3-2015, outline design and costs being prepared.","","","","",""
1341,"CAS CONSTRUCTION","Tipperary","Castle Street, Carrick on Suir",1,"Camphill Communities of Ireland","Stage 1 approved Q3-2015, outline design and costs being prepared.","","","","",""
1342,"CAS CONSTRUCTION","Tipperary","The Strand, Carrick on Suir",3,"Camphill Communities of Ireland","Stage 1 approved Q3-2015, outline design and costs being prepared.","","","","",""
1343,"CAS CONSTRUCTION","Tipperary","Glenconnor Road, Clonmel",9,"Cluid Housing Association","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
1344,"CAS CONSTRUCTION","Tipperary","Stanwix House, Kickham Street, Thurles",19,"Thurles Lions Trust Housing Assoc.","","Stage 2 approved Q3-2018, full design/tender being prepared.","","","",""
1345,"CAS CONSTRUCTION TURNKEY","Tipperary","Monastery Close, Templemore Road, Thurles",15,"Thurles Lions Trust Housing Assoc.","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
1346,"SHIP CONSTRUCTION","Tipperary","Mulkear View, Newport, Tipperary",3,"*N/A","","","","","","Q4-2018"
1347,"SHIP CONSTRUCTION TURNKEY","Tipperary","Cloneen Road, Fethard",21,"*N/A","","","","","Q4-2018",""
1348,"SHIP CONSTRUCTION TURNKEY","Tipperary","Strylea, Fethard",3,"*N/A","","","","","Q4-2018",""
1349,"SHIP CONSTRUCTION TURNKEY","Tipperary","Ardan, Borrisokane (Phase 1)",9,"*N/A","","","","","","Q4-2018"
1350,"SHIP CONSTRUCTION TURNKEY","Tipperary","An Grianan, Killenaule, Thurles (Phase 1)",4,"*N/A","","","","","","Q4-2018"
1351,"SHIP CONSTRUCTION TURNKEY","Tipperary","Ardan, Borrisokane (Phase 2)",4,"*N/A","","","","","Q4-2018",""
1352,"SHIP CONSTRUCTION TURNKEY","Tipperary","An Grianan, Killenaule, Thurles (Phase 2)",10,"*N/A","","","","","Q4-2018",""
1353,"CAS CONSTRUCTION","Waterford","Convent Hill, Tramore",10,"Society of Saint Vincent de Paul","","","","","","Q1-2017"
1354,"CAS CONSTRUCTION","Waterford","Powersfield, Hennessys Road, Waterford",3,"Focus Ireland","","Stage 2 approved Q2-2016, full design/tender being prepared.","","","",""
1355,"CAS CONSTRUCTION","Waterford","Wadding Manor, Ferrybank",10,"Respond","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1356,"CAS CONSTRUCTION","Waterford","Gleann Ealach, Dunhill",8,"Gleann Ealach Housing Association","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
1357,"CAS CONSTRUCTION","Waterford","Ballycarnane, Tramore",18,"Tramore Voluntary Housing Association","Stage 1 approved Q4-2016, outline design and costs being prepared.","","","","",""
1358,"CAS CONSTRUCTION","Waterford","The Paddocks, Williamstown Rd. Waterford",4,"Anvers Housing Association Ltd","","","Stage 3 approved Q2-2018, the scheme is now approved to proceed to tender.","","",""
1359,"SHIP CONSTRUCTION RAPID","Waterford","Ballygunner, Waterford City",65,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1360,"SHIP CONSTRUCTION RAPID","Waterford","Ballynaneashagh, Waterford City",20,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1361,"SHIP CONSTRUCTION TURNKEY","Waterford","Kilrush, Dungarvan",8,"*N/A","","","","","","Q3-2018"
1362,"SHIP CONSTRUCTION TURNKEY","Waterford","Gibbethill, Gracedieu",5,"*N/A","","","","","","Q3-2018"
1363,"SHIP CONSTRUCTION TURNKEY","Waterford","Carrickphierish, Gracedieu, Waterford",31,"*N/A","","","","","","Q4-2018"
1364,"SHIP CONSTRUCTION TURNKEY","Waterford","Shandon, Dungarvan",5,"*N/A","","","","","","Q3-2018"
1365,"SHIP CONSTRUCTION TURNKEY","Waterford","Airport Road, Waterford City",33,"*N/A","","","","","","Q4-2018"
1366,"SHIP CONSTRUCTION TURNKEY","Waterford","Kilrush, Dungarvan",10,"*N/A","","","","","","Q4-2018"
1367,"SHIP CONSTRUCTION TURNKEY","Waterford","Kilrush, Dungarvan",21,"*N/A","","","","","","Q4-2018"
1368,"SHIP CONSTRUCTION TURNKEY","Waterford","Lacken Road, Waterford",18,"*N/A","","","","","Q4-2018",""
1369,"SHIP CONSTRUCTION TURNKEY","Waterford","Lacken Road, Waterford",12,"*N/A","","","","","Q4-2018",""
1370,"SHIP CONSTRUCTION TURNKEY","Waterford","Lacken Road, Waterford",25,"*N/A","","","","","Q4-2018",""
1371,"CAS CONSTRUCTION","Westmeath","Farran, Mullingar",4,"T�ath Housing Association Ltd","","Stage 2 approved Q2-2017, full design/tender being prepared.","","","",""
1372,"SHIP CONSTRUCTION TURNKEY","Westmeath","Belvedere Hills, Mullingar",21,"*N/A","","","","","","Q4-2017"
1373,"SHIP CONSTRUCTION TURNKEY","Westmeath","Cloon Lara, Mullingar",12,"*N/A","","","","","Q3-2018",""
1374,"SHIP CONSTRUCTION TURNKEY","Westmeath","Abbeybrook, Kilbeggan",7,"*N/A","","","","","","Q1-2019"
1375,"CAS CONSTRUCTION","Wexford","Barrystown",16,"Grantstown Voluntary Housing Association Ltd","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1376,"CAS CONSTRUCTION","Wexford","Rathangan",7,"Rathangan Senior Citizens Housing Association Ltd","","","","","","Q3-2017"
1377,"CAS CONSTRUCTION","Wexford","Wexford Women's Refuge, Maudlintown, Co Wexford",12,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1378,"SHIP CONSTRUCTION TURNKEY","Wexford","Madeira Oaks, Wexford",8,"*N/A","","","","","","Q3-2017"
1379,"SHIP CONSTRUCTION TURNKEY","Wexford","Gleann an Ghairdin, Ballytegan Road, Gorey (Phase 1a)",8,"*N/A","","","","","","Q1-2018"
1380,"SHIP CONSTRUCTION TURNKEY","Wexford","Ard Uisce, Whiterock, Wexford - Phase 1",11,"*N/A","","","","","","Q4-2018"
1381,"SHIP CONSTRUCTION TURNKEY","Wexford","Castlebridge, Co Wexford",3,"*N/A","","","","","","Q3-2018"
1382,"SHIP CONSTRUCTION TURNKEY","Wexford","Gleann an Ghairdin, Ballytegan Road, Gorey (Phase 2)",4,"*N/A","","","","","Q1-2018",""
1383,"SHIP CONSTRUCTION TURNKEY","Wexford","Ard Uisce, Whiterock, Wexford - Phase 2",10,"*N/A","","","","","","Q1-2019"
1384,"SHIP CONSTRUCTION TURNKEY","Wexford","Gleann an Ghairdin, Ballytegan Road, Gorey (Phase 1b)",10,"*N/A","","","","","","Q4-2018"
1385,"SHIP CONSTRUCTION TURNKEY","Wexford","Glen Aoibhinn, Ardamine, Gorey - Phase 1",5,"*N/A","","","","","","Q4-2018"
1386,"SHIP CONSTRUCTION TURNKEY","Wexford","Glen Aoibhinn, Ardamine, Gorey - Phase 2",2,"*N/A","","","","","","Q1-2019"
1387,"SHIP CONSTRUCTION TURNKEY","Wexford","Whitewater Estuary, Ballyhack, Co. Wexford",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1388,"SHIP CONSTRUCTION TURNKEY","Wexford","Riverchapel Lane",4,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1389,"SHIP CONSTRUCTION TURNKEY","Wexford","Ard Uisce, Whiterock, Wexford-Phase 3",8,"*N/A","","","","","Q1-2018",""
1390,"SHIP CONSTRUCTION TURNKEY","Wexford","Glen Aoibhinn, Ardamine, Gorey - Phase 3",3,"*N/A","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
1391,"SHIP CONSTRUCTION TURNKEY","Wexford","Ard Uisce, Whiterock, Wexford Phase 4",6,"*N/A","","","","","Q1-2018",""
1392,"SHIP CONSTRUCTION RAPID","Wicklow","Whitehall, Baltinglass",34,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1393,"SHIP CONSTRUCTION RAPID","Wicklow","Rathnew",46,"*N/A","","Stage 2 approved Q4-2018, full design/tender being prepared.","","","",""
1394,"SHIP CONSTRUCTION RAPID","Wicklow","Carnew Phase 4",30,"*N/A","Stage 1 approved Q4-2018, outline design and costs being prepared.","","","","",""
1395,"SHIP CONSTRUCTION RAPID","Wicklow","Shillelagh Phase 4",22,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1396,"SHIP CONSTRUCTION TURNKEY","Wicklow","Nos. 5 & 6 Mill Court, Tinahely ",2,"*N/A","","","","","","Q2-2018"
1397,"SHIP CONSTRUCTION TURNKEY","Wicklow","No. 7 Mill Court, Tinahely ",1,"*N/A","","","","","","Q4-2018"
1398,"SHIP CONSTRUCTION TURNKEY","Wicklow","Vale Road, Arklow",34,"*N/A","","","","","Q3-2018",""
1399,"SHIP CONSTRUCTION TURNKEY","Wicklow","Fernhill, Arklow",1,"*N/A","","","","","","Q3-2018"
1400,"SHIP CONSTRUCTION TURNKEY","Wicklow","No. 8 Mill Court, Tinahely ",1,"*N/A","","","","","","Q1-2019"
1401,"SHIP CONSTRUCTION TURNKEY","Wicklow","Merrymeeting, Rathnew",2,"*N/A","","","","","Q4-2018",""
1402,"SHIP CONSTRUCTION TURNKEY","Wicklow","No. 9 Mill Court, Tinahely ",1,"*N/A","","","","","Q2-2018",""
1403,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Clare","Shannon East",51,"*N/A","","","Q1-2018","Q2-2019","",""
1404,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Cork County","The Miles, Clonakilty",52,"*N/A","","","Q1-2018","Q2-2019","",""
1405,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Cork County","Poundhill, Skibbereen",50,"*N/A","","","Q1-2018","Q2-2019","",""
1406,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Cork County","Oakwood, Macroom",50,"*N/A","","","Q1-2018","Q2-2019","",""
1407,"PUBLIC PRIVATE PARTNERSHIP (Bundle 1)","Dublin City","Ayrfield, Malahide Road",150,"*N/A","","","","Q3-2018","Q1-2019",""
1408,"PUBLIC PRIVATE PARTNERSHIP (Bundle 1)","Dublin City","Scribblestown",70,"*N/A","","","","Q3-2018","Q1-2019",""
1409,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Galway City","Ballyburke",74,"*N/A","","","Q1-2018","Q2-2019","",""
1410,"PUBLIC PRIVATE PARTNERSHIP (Bundle 1)","Kildare","Craddockstown, Naas",74,"*N/A","","","","Q3-2018","Q1-2019",""
1411,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Kildare","Butterstream, Clane",77,"*N/A","","","Q1-2018","Q2-2019","",""
